,season,week,home,away,game_result,yppa_diff,rush_diff,drive_points_diff,turnover_diff,sack_yards_diff,sack_times_diff
4029,2017,2,Rams,Redskins,0,3.6000000000000005,-1.5,-0.6300000000000001,2,-11,0
4030,2017,2,Seahawks,49ers,1,1.2999999999999998,-4.9,0.18000000000000005,-1,7,1
4031,2017,2,Falcons,Packers,1,1.7999999999999998,1.3000000000000003,1.69,-2,-6,0
4032,2017,2,Giants,Lions,0,0.7999999999999998,-0.8999999999999999,-1.5699999999999998,0,28,2
4033,2017,2,49ers,Rams,0,-2.0999999999999996,-0.5,-0.73,0,24,4
4034,2017,3,Jaguars,Ravens,1,5.5,-0.7000000000000002,2.8,-3,-12,-2
4035,2017,3,Bills,Broncos,1,1.1999999999999993,-2.5,0.8399999999999999,-2,12,1
4036,2017,3,Bears,Steelers,1,-1.6000000000000005,1.7000000000000002,0.21999999999999997,0,-6,-1
4037,2017,3,Lions,Falcons,0,-2.3000000000000007,-1.7000000000000002,-0.14000000000000012,-3,-6,0
4038,2017,3,Colts,Browns,1,5.1,-2.6999999999999997,0.20999999999999996,-2,9,2
4039,2017,3,Vikings,Buccaneers,1,3.299999999999999,0.5,1.39,-3,-12,-2
4040,2017,3,Patriots,Texans,1,0.7999999999999989,-0.8999999999999999,0.020000000000000018,-1,32,3
4041,2017,3,Jets,Dolphins,1,5.8,1.0,1.17,-1,-9,-1
4042,2017,3,Eagles,Giants,1,-2.5999999999999996,2.0000000000000004,0.08000000000000007,-1,15,3
4043,2017,3,Panthers,Saints,0,-2.5999999999999996,0.5,-2.0999999999999996,3,21,3
4044,2017,3,Titans,Seahawks,1,-0.40000000000000036,2.4999999999999996,0.2799999999999998,0,-9,-1
4045,2017,3,Packers,Bengals,1,-0.39999999999999947,0.09999999999999964,0.06999999999999984,0,12,3
4046,2017,3,Chargers,Chiefs,0,-0.20000000000000018,-3.5999999999999996,-1.4899999999999998,3,-22,-3
4047,2017,3,Redskins,Raiders,1,8.8,0.8999999999999999,1.54,-1,-13,-3
4048,2017,4,Cardinals,Cowboys,0,-3.799999999999999,-1.5,-0.9100000000000001,0,33,5
4049,2017,4,Packers,Bears,1,0.09999999999999964,0.3999999999999999,1.9100000000000001,-4,-3,1
4050,2017,4,Dolphins,Saints,0,-1.8000000000000007,0.7999999999999998,-2.22,1,29,3
4051,2017,4,Falcons,Bills,0,-2.3999999999999995,1.8999999999999995,-0.5999999999999999,3,-18,-2
4052,2017,4,Browns,Bengals,0,-4.800000000000001,-0.2999999999999998,-2.1799999999999997,0,-9,-1
4053,2017,4,Cowboys,Rams,0,0.20000000000000018,1.5999999999999996,0.08000000000000007,2,-10,1
4054,2017,4,Vikings,Lions,0,1.5999999999999996,0.8999999999999999,-0.5299999999999999,3,-33,-4
4055,2017,4,Patriots,Panthers,0,-4.0,-0.5999999999999996,-0.33999999999999986,-2,2,1
4056,2017,4,Jets,Jaguars,1,2.8000000000000003,3.5,0.10000000000000009,1,36,4
4057,2017,4,Ravens,Steelers,0,-2.7,1.4000000000000004,-1.42,2,21,3
4058,2017,4,Texans,Titans,1,2.5999999999999996,-0.40000000000000036,3.75,-4,3,0
4059,2017,4,Cardinals,49ers,1,1.9000000000000004,-1.2000000000000002,0.14000000000000012,0,16,3
4060,2017,4,Chargers,Eagles,0,1.2999999999999998,-0.5999999999999996,-0.2200000000000002,1,3,1
4061,2017,4,Buccaneers,Giants,1,2.5999999999999996,1.5999999999999996,0.16000000000000014,0,9,1
4062,2017,5,Broncos,Raiders,1,-0.5999999999999996,2.9,0.5000000000000001,-1,5,1
4063,2017,5,Seahawks,Colts,1,6.1000000000000005,2.0000000000000004,3.0999999999999996,0,-6,0
4064,2017,5,Chiefs,Redskins,1,-2.0999999999999996,1.1000000000000005,1.2200000000000002,-1,32,4
4065,2017,5,Buccaneers,Patriots,0,-0.2999999999999998,-0.40000000000000036,-0.56,-2,1,-1
4066,2017,5,Bengals,Bills,1,5.2,-1.0,0.20999999999999996,2,-22,-5
4067,2017,5,Browns,Jets,0,1.8999999999999995,2.3000000000000003,-0.15000000000000013,2,-14,-2
4068,2017,5,Lions,Panthers,0,-4.6,2.3,-0.25,1,16,3
4069,2017,5,Colts,49ers,1,1.2000000000000002,1.5,-0.08999999999999986,1,9,2
4070,2017,5,Dolphins,Titans,1,-0.8000000000000003,-0.19999999999999973,0.46999999999999986,0,-8,-5
4071,2017,5,Giants,Chargers,0,-0.8000000000000007,1.7999999999999998,-0.3599999999999999,1,42,5
4072,2017,5,Eagles,Cardinals,1,3.6000000000000005,1.5,2.4499999999999997,0,-8,-1
4073,2017,5,Steelers,Jaguars,0,-0.40000000000000036,-2.7,-2.25,4,-2,0
4074,2017,5,Raiders,Ravens,0,-3.2,0.5999999999999996,-1.6300000000000001,1,22,3
4075,2017,5,Rams,Seahawks,0,1.2000000000000002,2.0,-0.31999999999999995,3,-6,-1
4076,2017,6,Cowboys,Packers,0,0.5,-1.7000000000000002,-1.56,2,-33,-3
4077,2017,6,Texans,Chiefs,0,-0.6999999999999993,2.6999999999999997,-1.37,1,12,2
4078,2017,6,Bears,Vikings,0,1.6999999999999993,-1.0999999999999996,-0.25,2,-28,-3
4079,2017,6,Panthers,Eagles,0,-2.7,-0.5,-0.3799999999999999,2,1,-1
4080,2017,6,Falcons,Dolphins,0,2.2,0.7999999999999998,-0.3300000000000003,0,9,2
4081,2017,6,Vikings,Packers,1,2.0999999999999996,0.5,0.9400000000000001,-1,-20,-4
4082,2017,6,Saints,Lions,1,0.7999999999999998,1.7000000000000002,1.0099999999999998,-2,-31,-5
4083,2017,6,Jets,Patriots,0,0.2999999999999998,-1.6,-0.5800000000000001,1,20,4
4084,2017,6,Redskins,49ers,1,3.500000000000001,-1.4000000000000004,0.16999999999999993,1,-24,-2
4085,2017,6,Ravens,Bears,0,-2.5,0.5,-0.08999999999999986,1,-9,-1
4086,2017,6,Texans,Browns,1,4.4,-2.3999999999999995,1.0499999999999998,-2,-19,-3
4087,2017,6,Cardinals,Buccaneers,1,4.200000000000001,1.0999999999999996,-0.08000000000000007,0,4,0
4088,2017,6,Jaguars,Rams,0,1.2000000000000002,2.0999999999999996,-0.8700000000000001,0,4,2
4089,2017,6,Chiefs,Steelers,0,-3.200000000000001,-3.3000000000000003,-0.72,-1,16,2
4090,2017,7,Raiders,Chargers,0,-1.7999999999999998,2.1,-0.09999999999999987,1,1,0
4091,2017,7,Broncos,Giants,0,0.5999999999999996,-1.8999999999999995,-1.3199999999999998,3,18,1
4092,2017,7,Titans,Colts,1,3.8,0.40000000000000036,1.0699999999999998,0,1,0
4093,2017,7,Raiders,Chiefs,1,-1.1999999999999993,0.10000000000000053,-0.22999999999999998,0,-11,-1
4094,2017,7,Bills,Buccaneers,1,-0.6999999999999993,2.4000000000000004,0.2799999999999998,-2,1,0
4095,2017,7,Bears,Panthers,1,6.699999999999999,-1.0,1.6199999999999999,-3,-4,-1
4096,2017,7,Browns,Titans,0,0.0,0.0,-0.25,2,3,0
4097,2017,7,Packers,Saints,0,-5.3,3.0,-0.6599999999999999,-1,1,0
4098,2017,7,Colts,Jaguars,0,-8.5,-0.2999999999999998,-2.45,-2,64,9
4099,2017,7,Rams,Cardinals,1,0.9000000000000004,2.8000000000000003,3.0,-1,-10,-2
4100,2017,7,Dolphins,Jets,1,1.4999999999999991,-2.1,0.3799999999999999,0,-7,0
4101,2017,7,Vikings,Ravens,1,2.3999999999999995,1.8999999999999995,0.95,1,-42,-5
4102,2017,7,49ers,Cowboys,0,-3.799999999999999,-1.5,-2.33,3,48,5
4103,2017,7,Giants,Seahawks,0,-4.799999999999999,-0.6999999999999997,-1.42,0,-10,0
4104,2017,8,Steelers,Bengals,1,7.1,-0.7000000000000002,1.37,-2,-32,-4
4105,2017,8,Chargers,Broncos,1,1.0,-0.5,1.75,-3,-4,-2
4106,2017,8,Patriots,Falcons,1,1.5000000000000009,-1.0,2.0,0,-2,1
4107,2017,8,Eagles,Redskins,1,3.1000000000000005,-0.40000000000000036,0.8300000000000001,0,-10,-1
4108,2017,8,Ravens,Dolphins,1,2.1,2.0000000000000004,3.33,-2,-25,-3
4109,2017,8,Browns,Vikings,0,-2.0,2.6,-1.13,1,17,2
4110,2017,8,Bills,Raiders,1,-0.3000000000000007,0.6000000000000001,1.8199999999999998,-4,0,0
4111,2017,8,Bengals,Colts,1,2.0,-1.2999999999999998,0.48,1,8,-1
4112,2017,8,Patriots,Chargers,1,0.2999999999999998,-4.5,0.8,-1,-4,2
4113,2017,8,Saints,Bears,1,5.499999999999999,-1.6999999999999997,0.5799999999999998,1,-1,0
4114,2017,8,Jets,Falcons,0,-1.2999999999999998,-2.4000000000000004,-0.25,-1,13,2
4115,2017,8,Eagles,49ers,1,2.0,-0.2999999999999998,1.83,-1,-4,-1
4116,2017,8,Buccaneers,Panthers,0,0.2999999999999998,0.6999999999999997,-1.17,2,16,3
4117,2017,8,Seahawks,Texans,1,-1.299999999999999,-2.6,0.2200000000000002,-2,-29,-3
4118,2017,9,Redskins,Cowboys,0,-0.20000000000000018,-1.0,-1.54,2,22,2
4119,2017,9,Lions,Steelers,0,-1.0999999999999996,0.6000000000000001,-0.30999999999999983,-1,12,2
4120,2017,9,Chiefs,Broncos,1,1.0,-2.7,0.7099999999999997,-3,-6,-2
4121,2017,9,Jets,Bills,1,0.7000000000000002,1.8000000000000003,1.0,-3,-38,-6
4122,2017,9,Titans,Ravens,1,1.5,0.10000000000000009,0.09999999999999987,-1,23,1
4123,2017,9,Saints,Buccaneers,1,5.5,1.2000000000000002,2.09,1,-15,-3
4124,2017,9,Giants,Rams,0,-8.6,0.09999999999999964,-2.94,3,12,2
4125,2017,9,Eagles,Broncos,1,2.9000000000000004,3.5,1.7200000000000002,-1,-5,-1
4126,2017,9,Panthers,Falcons,1,-2.5,2.4,0.25,1,-3,-1
4127,2017,9,Jaguars,Bengals,1,0.20000000000000018,2.0,2.1799999999999997,1,-17,-2
4128,2017,9,Texans,Colts,0,-4.9,1.2000000000000002,-0.3999999999999999,0,-4,-1
4129,2017,9,49ers,Cardinals,0,-1.5,-0.19999999999999973,-0.6200000000000001,0,28,5
4130,2017,9,Seahawks,Redskins,0,0.20000000000000018,3.0999999999999996,-0.31000000000000005,1,-46,-4
4131,2017,9,Cowboys,Chiefs,1,-0.09999999999999964,0.6000000000000001,1.41,-1,-3,-1
4132,2017,10,Dolphins,Raiders,0,-2.4000000000000004,1.6999999999999997,-0.27,-1,-3,0
4133,2017,10,Packers,Lions,0,-4.6,2.6999999999999997,-1.86,-1,4,2
4134,2017,10,Cardinals,Seahawks,0,-1.1999999999999993,-1.9,-0.45999999999999996,1,-9,-3
4135,2017,10,Bills,Saints,0,-2.8000000000000007,-1.6000000000000005,-3.2699999999999996,0,6,2
4136,2017,10,Bears,Packers,0,0.40000000000000036,-1.0999999999999996,-0.6399999999999999,1,-1,2
4137,2017,10,Lions,Browns,1,4.000000000000001,-0.5999999999999996,1.4500000000000002,-1,-17,0
4138,2017,10,Titans,Bengals,1,-1.8999999999999995,1.2000000000000002,0.31000000000000005,0,18,3
4139,2017,10,Colts,Steelers,0,0.7999999999999989,-0.5,-0.25,0,18,2
4140,2017,10,Buccaneers,Jets,1,-0.2999999999999998,0.0,0.42000000000000004,-1,-37,-5
4141,2017,10,Redskins,Vikings,0,-3.5,-0.2999999999999998,-0.7200000000000002,-1,14,1
4142,2017,10,Jaguars,Chargers,1,-1.2000000000000002,2.1,0.11999999999999988,0,10,3
4143,2017,10,Rams,Texans,1,3.5,0.6000000000000001,2.0,-4,-5,0
4144,2017,10,Falcons,Cowboys,1,2.8,-1.1999999999999997,2.0,-1,-39,-7
4145,2017,10,49ers,Giants,1,4.5,0.5999999999999996,1.0,1,-13,-3
4146,2017,11,Broncos,Patriots,0,-1.2999999999999998,0.8000000000000003,-2.4999999999999996,2,-6,-1
4147,2017,11,Panthers,Dolphins,1,1.5,2.299999999999999,2.4,-1,0,0
4148,2017,11,Steelers,Titans,1,-1.5,0.6000000000000001,2.02,-4,-27,-2
4149,2017,11,Bears,Lions,0,-3.4000000000000004,4.7,-0.52,0,-9,-2
4150,2017,11,Browns,Jaguars,0,-0.5999999999999996,-0.40000000000000036,-0.8,4,36,3
4151,2017,11,Packers,Ravens,0,-0.5,0.7999999999999998,-1.64,4,27,3
4152,2017,11,Dolphins,Buccaneers,0,1.8999999999999995,2.2,-0.96,5,-7,0
4153,2017,11,Vikings,Rams,1,1.8000000000000007,2.3000000000000003,1.7,-1,-16,-2
4154,2017,11,Saints,Redskins,1,-0.3000000000000007,2.3,0.27,1,-12,0
4155,2017,11,Giants,Chiefs,1,0.10000000000000053,-1.0999999999999996,0.25,-2,-1,-1
4156,2017,11,Texans,Cardinals,1,-0.20000000000000018,1.1999999999999997,0.8799999999999999,0,-6,-1
4157,2017,11,Chargers,Bills,1,2.0,-3.7,2.65,-6,-3,0
4158,2017,11,Broncos,Bengals,0,-0.09999999999999964,1.4,-0.25,2,12,1
4159,2017,11,Raiders,Patriots,0,-4.2,0.7999999999999998,-2.78,2,-6,0
4160,2017,11,Cowboys,Eagles,0,-2.7,-2.4000000000000004,-2.39,4,32,4
4161,2017,11,Seahawks,Falcons,0,-1.7999999999999998,2.9000000000000004,-0.5800000000000001,1,25,2
4162,2017,12,Lions,Vikings,0,-2.3999999999999995,0.20000000000000018,-0.41000000000000014,2,4,1
4163,2017,12,Cowboys,Chargers,0,-6.999999999999999,1.5,-2.75,2,11,2
4164,2017,12,Redskins,Giants,1,3.3,0.3999999999999999,0.6599999999999999,0,14,2
4165,2017,12,Falcons,Buccaneers,1,3.8999999999999995,1.2000000000000002,1.5599999999999996,1,-4,-1
4166,2017,12,Bengals,Browns,1,0.09999999999999964,-0.40000000000000036,1.55,0,-27,-3
4167,2017,12,Colts,Titans,0,-1.7000000000000002,0.40000000000000036,-0.21999999999999997,-1,31,8
4168,2017,12,Chiefs,Bills,0,-0.7000000000000002,0.10000000000000009,-0.45999999999999996,1,-1,0
4169,2017,12,Patriots,Dolphins,1,3.4000000000000004,1.7000000000000002,1.14,-1,-55,-6
4170,2017,12,Jets,Panthers,0,2.3,-0.20000000000000018,-0.99,1,11,0
4171,2017,12,Eagles,Bears,1,2.2,4.8999999999999995,2.57,1,-9,-1
4172,2017,12,49ers,Seahawks,0,-1.7999999999999998,0.5,-0.8500000000000001,0,23,3
4173,2017,12,Raiders,Broncos,1,5.6,-0.5,0.5800000000000001,0,-21,-3
4174,2017,12,Rams,Saints,1,0.40000000000000036,-3.7,0.34999999999999987,1,4,1
4175,2017,12,Cardinals,Jaguars,1,2.3000000000000003,-0.5999999999999996,0.09000000000000008,-1,-27,-2
4176,2017,12,Steelers,Packers,1,-1.0999999999999996,1.7000000000000002,0.27,3,-8,-3
4177,2017,12,Ravens,Texans,1,-1.7000000000000002,1.9,0.5899999999999999,-3,-7,-1
4178,2017,13,Cowboys,Redskins,1,-1.8999999999999995,1.4,2.18,-4,-18,-3
4179,2017,13,Falcons,Vikings,0,-0.9000000000000004,1.1999999999999997,-0.43999999999999995,0,-20,-2
4180,2017,13,Bills,Patriots,0,-5.6,1.5,-1.9999999999999998,0,16,1
4181,2017,13,Bears,49ers,0,-1.7999999999999998,0.09999999999999964,-0.1299999999999999,-1,2,0
4182,2017,13,Packers,Buccaneers,1,-3.7,2.2,0.3599999999999999,0,-33,-5
4183,2017,13,Titans,Texans,1,-0.5,5.5,1.49,0,-30,-2
4184,2017,13,Dolphins,Broncos,1,2.8000000000000007,0.2999999999999998,1.5899999999999999,0,-20,-1
4185,2017,13,Jets,Chiefs,1,-1.8000000000000007,-6.999999999999999,0.6999999999999997,0,-4,-2
4186,2017,13,Jaguars,Colts,1,5.1,-1.8000000000000003,2.2199999999999998,-2,-17,-3
4187,2017,13,Ravens,Lions,1,-1.0999999999999996,0.5,1.8399999999999999,-3,-22,-3
4188,2017,13,Chargers,Browns,1,1.5,-0.20000000000000018,0.8599999999999999,-2,-4,-2
4189,2017,13,Raiders,Giants,1,1.8999999999999995,1.3999999999999995,0.43000000000000016,-1,-7,-2
4190,2017,13,Saints,Panthers,1,1.4000000000000004,0.39999999999999947,0.6700000000000002,0,1,0
4191,2017,13,Cardinals,Rams,0,-1.1000000000000005,1.2999999999999998,-1.58,1,27,6
4192,2017,13,Seahawks,Eagles,1,-0.5999999999999996,0.20000000000000018,1.4,-2,-3,-1
4193,2017,13,Bengals,Steelers,0,-0.7999999999999998,1.7000000000000002,-0.07999999999999963,-1,3,1
4194,2017,14,Falcons,Saints,1,0.5,0.30000000000000027,0.30000000000000004,2,-5,-1
4195,2017,14,Bills,Colts,1,2.9,1.0,0.42000000000000004,2,-5,-1
4196,2017,14,Bengals,Bears,0,-3.3999999999999995,-0.6999999999999993,-2.36,2,3,1
4197,2017,14,Browns,Packers,0,1.9000000000000004,1.9,-0.6000000000000001,2,-4,1
4198,2017,14,Chiefs,Raiders,1,2.3,-1.4000000000000004,0.9199999999999999,-2,12,1
4199,2017,14,Giants,Cowboys,0,-6.1,-0.3999999999999999,-1.48,2,0,0
4200,2017,14,Buccaneers,Lions,0,-1.6999999999999993,1.9,-0.3799999999999999,2,18,3
4201,2017,14,Panthers,Vikings,1,-0.5999999999999996,1.2000000000000002,0.3599999999999999,-2,-16,-4
4202,2017,14,Texans,49ers,0,-3.7,0.6000000000000001,-0.6699999999999999,0,-3,1
4203,2017,14,Broncos,Jets,1,4.1,-0.20000000000000018,1.92,-2,-8,-2
4204,2017,14,Cardinals,Titans,1,0.2999999999999998,1.7000000000000002,0.42000000000000004,-2,33,5
4205,2017,14,Chargers,Redskins,1,4.199999999999999,1.9,1.23,0,-7,0
4206,2017,14,Rams,Eagles,0,1.3999999999999995,2.1000000000000005,-0.6600000000000001,1,-16,0
4207,2017,14,Jaguars,Seahawks,1,1.5,-1.9000000000000004,0.29000000000000004,-2,-11,-2
4208,2017,14,Steelers,Ravens,1,-0.09999999999999964,-2.0999999999999996,0.3799999999999999,-1,12,2
4209,2017,14,Dolphins,Patriots,1,1.2000000000000002,1.5,0.3899999999999999,-2,11,0
4210,2017,15,Colts,Broncos,0,-4.3999999999999995,-1.3999999999999995,-1.3399999999999999,-1,-10,-1
4211,2017,15,Lions,Bears,1,-0.6000000000000005,1.6999999999999997,0.8200000000000001,-2,27,2
4212,2017,15,Chiefs,Chargers,1,1.6000000000000005,0.9000000000000004,1.82,-4,-10,-1
4213,2017,15,Bills,Dolphins,1,2.2,-0.8999999999999999,0.8500000000000001,-3,-13,-1
4214,2017,15,Browns,Ravens,0,-2.8999999999999995,3.6999999999999997,-1.62,4,1,1
4215,2017,15,Vikings,Bengals,1,4.800000000000001,1.3000000000000003,2.08,-1,-3,-1
4216,2017,15,Saints,Jets,1,3.3999999999999995,0.2999999999999998,0.9199999999999999,1,-9,-1
4217,2017,15,Giants,Eagles,0,1.4000000000000004,-0.7000000000000002,-0.41000000000000014,1,1,0
4218,2017,15,Redskins,Cardinals,1,3.7,-2.4999999999999996,0.52,-1,-35,-4
4219,2017,15,Panthers,Packers,1,1.6999999999999993,-2.3,0.6399999999999997,-4,-20,-2
4220,2017,15,Jaguars,Texans,1,7.999999999999999,-0.49999999999999956,2.71,-1,-29,-3
4221,2017,15,Seahawks,Rams,0,-2.3000000000000003,-1.1000000000000005,-2.5300000000000002,1,55,5
4222,2017,15,Steelers,Patriots,0,0.9000000000000004,0.5,-0.03000000000000025,0,-4,0
4223,2017,15,49ers,Titans,1,1.2000000000000002,-0.9000000000000004,-0.10000000000000009,-1,15,2
4224,2017,15,Raiders,Cowboys,0,-3.0999999999999996,1.2000000000000002,-0.3300000000000003,-1,-8,-2
4225,2017,15,Buccaneers,Falcons,0,1.6000000000000005,-1.0,-0.5699999999999998,1,7,1
4226,2017,16,Ravens,Colts,1,-0.40000000000000036,-0.6999999999999997,0.78,0,5,-1
4227,2017,16,Packers,Vikings,0,-1.7999999999999998,1.3000000000000003,-1.33,2,-11,-2
4228,2017,16,Bears,Browns,1,2.0999999999999996,-0.6999999999999997,1.42,-3,28,4
4229,2017,16,Bengals,Lions,1,0.0,0.20000000000000018,0.6199999999999999,0,2,1
4230,2017,16,Titans,Rams,0,-0.39999999999999947,-0.7999999999999998,0.009999999999999787,0,-9,0
4231,2017,16,Chiefs,Dolphins,1,0.20000000000000018,-0.7000000000000002,1.4600000000000002,-2,3,1
4232,2017,16,Patriots,Bills,1,1.3999999999999995,1.5999999999999996,1.9200000000000002,1,-33,-4
4233,2017,16,Saints,Falcons,1,0.8999999999999995,-0.6000000000000001,0.9199999999999999,-1,-14,-4
4234,2017,16,Jets,Chargers,0,-3.7,3.5999999999999996,-0.6699999999999999,3,21,3
4235,2017,16,Redskins,Broncos,1,3.5999999999999996,-2.5,1.23,-1,-22,-4
4236,2017,16,Panthers,Buccaneers,1,-6.699999999999999,0.9000000000000004,0.10000000000000009,-2,-21,-4
4237,2017,16,49ers,Jaguars,1,0.3000000000000007,0.40000000000000036,1.46,-2,2,0
4238,2017,16,Cowboys,Seahawks,0,1.6,1.7999999999999998,-0.8199999999999998,3,-6,1
4239,2017,16,Cardinals,Giants,1,0.5,0.5,1.77,-1,2,0
4240,2017,16,Texans,Steelers,0,-4.5,2.5999999999999996,-2.4899999999999998,2,42,7
4241,2017,16,Eagles,Raiders,1,-1.1,-0.5,0.6900000000000001,-3,22,1
4242,2017,17,Lions,Packers,1,5.7,-1.5999999999999996,1.8399999999999999,-4,-22,-2
4243,2017,17,Colts,Texans,1,-1.0,0.9999999999999996,1.14,-1,-3,-1
4244,2017,17,Vikings,Bears,1,1.6000000000000005,2.0999999999999996,0.86,0,2,1
4245,2017,17,Patriots,Jets,1,-1.2000000000000002,1.7999999999999998,1.71,0,-13,-2
4246,2017,17,Giants,Redskins,1,0.5999999999999996,2.1000000000000005,0.5299999999999999,-2,-11,-1
4247,2017,17,Eagles,Cowboys,0,-1.2999999999999998,-0.10000000000000009,-0.55,1,17,2
4248,2017,17,Steelers,Browns,1,-0.7999999999999989,0.6000000000000005,0.1499999999999999,0,-27,-3
4249,2017,17,Falcons,Panthers,1,2.2,-1.3000000000000003,0.86,-3,-13,-1
4250,2017,17,Broncos,Chiefs,0,-0.20000000000000018,-0.2999999999999998,-0.050000000000000266,1,13,3
4251,2017,17,Titans,Jaguars,1,1.2000000000000002,-0.5,0.17000000000000004,-3,6,1
4252,2017,17,Rams,49ers,0,-4.4,-1.8000000000000003,-1.75,-1,20,3
4253,2017,17,Dolphins,Bills,0,-0.9000000000000004,0.30000000000000027,-0.7500000000000002,1,-10,-3
4254,2017,17,Chargers,Raiders,1,2.1000000000000014,-0.7999999999999998,2.0,-2,-5,-1
4255,2017,17,Seahawks,Cardinals,0,2.5,1.0999999999999996,-0.15000000000000013,-1,24,2
4256,2017,17,Buccaneers,Saints,1,-0.9000000000000004,0.3999999999999999,0.7000000000000002,2,4,0
4257,2017,17,Ravens,Bengals,0,-0.7000000000000002,-0.40000000000000036,-0.2699999999999998,0,0,0
4258,2018,18,Chiefs,Titans,0,1.5,-2.2,-0.10000000000000009,-2,-2,2
4259,2018,18,Rams,Falcons,0,-1.0999999999999996,4.0,-0.8200000000000001,2,-7,0
4260,2018,18,Jaguars,Bills,1,0.0,0.5,0.58,-2,-3,0
4261,2018,18,Saints,Panthers,1,3.6999999999999993,-2.1999999999999997,0.45999999999999996,1,-36,-3
4262,2018,19,Eagles,Falcons,1,2.5,-1.2999999999999998,0.5599999999999998,2,-7,-2
4263,2018,19,Patriots,Titans,1,0.9000000000000004,-0.39999999999999947,1.7800000000000002,0,-52,-8
4264,2018,19,Steelers,Jaguars,0,-0.1999999999999993,-0.10000000000000053,-0.25,2,7,2
4265,2018,19,Vikings,Saints,1,0.9000000000000004,0.0,0.41999999999999993,-1,-6,0
4266,2018,20,Patriots,Jaguars,1,0.0,-0.8000000000000003,0.33000000000000007,1,-8,0
4267,2018,20,Eagles,Vikings,1,5.0,-0.19999999999999973,3.4399999999999995,-3,-2,0
4268,2018,21,Patriots,Eagles,0,1.6999999999999993,-1.0,-1.0999999999999996,0,5,1
